,Timestamp,s1,s2,s1_clean,s2_clean,l_force_lbs,l_force_N,r_force_lbs,r_force_N,athletes_name,protocol_name,protocol_type,leg,elapsed_time_sec
149,1702049347.83117,-915385,-1074921,-915385,-1074921,125.08266732006832,599.677923179489,130.56980202547777,625.9846338920619,Max Werner,CMJ,double,both,2.11887526512146
150,1702049347.84548,-915774,-1074962,-915774,-1074962,125.13072528612918,599.9083252159746,130.57497453171473,626.0094321943708,Max Werner,CMJ,double,both,2.1331851482391357
151,1702049347.860012,-915423,-1074516,-915423,-1074516,125.08736192857812,599.7004303192999,130.51870775655158,625.7396750521801,Max Werner,CMJ,double,both,2.147717237472534
152,1702049347.873924,-914254,-1072888,-914254,-1072888,124.94294094573712,599.0080396235369,130.31332141133726,624.7550009995203,Max Werner,CMJ,double,both,2.1616291999816895
153,1702049347.888181,-912608,-1071664,-912608,-1071664,124.7395902718652,598.0331250938314,130.15890317636038,624.0146809501003,Max Werner,CMJ,double,both,2.1758861541748047
154,1702049347.902339,-911296,-1070640,-911296,-1070640,124.57750273594783,597.2560364772008,130.02971667912485,623.3953282290171,Max Werner,CMJ,double,both,2.1900441646575928
155,1702049347.916699,-909809,-1070268,-909809,-1070268,124.39379529241954,596.3752965588094,129.982785646926,623.1703289983111,Max Werner,CMJ,double,both,2.20440411567688
156,1702049347.930829,-910134,-1071075,-910134,-1071075,124.43394654941127,596.5677918335083,130.08459570871221,623.6584321681491,Max Werner,CMJ,double,both,2.218534231185913
157,1702049347.9452841,-910405,-1072173,-910405,-1072173,124.4674265206259,596.7283032779495,130.22311794891206,624.3225428007171,Max Werner,CMJ,double,both,2.2329893112182617
158,1702049347.959483,-910697,-1073461,-910697,-1073461,124.50350088075386,596.901252878602,130.38561033996615,625.1015723952048,Max Werner,CMJ,double,both,2.247188091278076
159,1702049347.973693,-910875,-1076014,-910875,-1076014,124.5254914153524,597.0066810598217,130.70769347223407,626.6457203414213,Max Werner,CMJ,double,both,2.2613980770111084
160,1702049347.9877918,-911206,-1076556,-911206,-1076556,124.56638392631936,597.202730093438,130.77607148151304,626.9735418012135,Max Werner,CMJ,double,both,2.2754969596862793
